tradeDate,closeIndex,highestIndex,lowestIndex,turnoverVol,CHG,CHGPct
2017-11-01,3996.6221,4032.4581,3991.3235,13041738000,-10.0958,-0.00252
2017-11-02,3997.1343,3999.2262,3971.3761,12610057900,0.5122,0.000128
2017-11-03,3992.6979,3999.3373,3963.0263,12940443900,-4.4364,-0.00111
2017-11-06,4020.8896,4021.6382,3975.4069,12208115900,28.1917,0.007061
2017-11-07,4054.2465,4064.2178,4021.3639,15211666300,33.3569,0.008296
2017-11-08,4048.0057,4089.1457,4040.5772,15082771900,-6.2408,-0.001539
2017-11-09,4075.8998,4076.6102,4038.4004,12105633500,27.8941,0.006891
2017-11-10,4111.9112,4116.7142,4067.657,14181716500,36.0114,0.008835
2017-11-13,4128.0733,4137.6455,4115.5507,15144630900,16.1621,0.003931
2017-11-14,4099.351,4133.5462,4086.8903,14323693600,-28.7223,-0.006958
2017-11-15,4073.6696,4102.8071,4055.7167,12063569600,-25.6814,-0.006265
2017-11-16,4105.0122,4107.617,4062.2734,12138441400,31.3426,0.007694
2017-11-17,4120.8508,4122.3756,4081.3723,19178411900,15.8386,0.003858
2017-11-20,4143.8334,4144.5144,4060.9636,13744725800,22.9826,0.005577
2017-11-21,4217.7015,4220.2636,4129.9783,18035082100,73.8681,0.017826
2017-11-22,4227.5666,4260.6395,4191.145,18647700300,9.8651,0.002339
2017-11-23,4102.3966,4214.1895,4086.9018,17814722800,-125.17,-0.029608
2017-11-24,4104.2034,4116.5942,4057.4894,13085804000,1.8068,0.00044
2017-11-27,4049.9475,4088.9318,4037.1457,14345526800,-54.2559,-0.01322
2017-11-28,4055.8235,4056.4753,4010.2955,10205809500,5.876,0.001451
2017-11-29,4053.7529,4069.2418,4004.687,12455364200,-2.0706,-0.000511
2017-11-30,4006.0993,4052.797,3988.0018,10798334500,-47.6536,-0.011755
2017-12-01,3998.1365,4027.1064,3984.3776,9738691300,-7.9628,-0.001988
2017-12-04,4018.8571,4032.9859,3982.3182,10264721900,20.7206,0.005183
2017-12-05,4040.1704,4045.9331,4006.5432,15408707600,21.3133,0.005303
2017-12-06,4015.8211,4031.7533,3964.8087,10928620500,-24.3493,-0.006027
2017-12-07,3971.0569,4017.9465,3955.9939,9025404500,-44.7642,-0.011147
2017-12-08,4003.3792,4014.1387,3955.44,8928286100,32.3223,0.008139
2017-12-11,4069.4997,4069.4997,4005.2687,9714894600,66.1205,0.016516
2017-12-12,4016.0163,4070.1503,4015.4546,8433871800,-53.4834,-0.013143
2017-12-13,4050.0927,4052.6878,4004.7436,7754613100,34.0764,0.008485
2017-12-14,4026.1516,4057.6245,4013.8546,8076886200,-23.9411,-0.005911
2017-12-15,3980.8558,4020.2668,3974.9277,8904438900,-45.2958,-0.01125
2017-12-18,3985.2914,4008.0688,3967.9343,7785337500,4.4356,0.001114
2017-12-19,4035.3294,4035.6296,3985.8233,7752898500,50.038,0.012556
2017-12-20,4030.4898,4044.8485,4015.6285,9060450300,-4.8396,-0.001199
2017-12-21,4067.8485,4080.781,4014.6526,9683608900,37.3587,0.009269
2017-12-22,4054.5984,4076.8028,4048.4913,7347368400,-13.2501,-0.003257
2017-12-25,4041.5401,4086.9342,4026.4496,9192696200,-13.0583,-0.003221
2017-12-26,4053.6224,4056.8554,4015.2996,9111879000,12.0823,0.00299
2017-12-27,3991.2075,4047.7366,3986.7385,10515357700,-62.4149,-0.015397
2017-12-28,4018.8974,4036.6975,3980.2358,11854288600,27.6899,0.006938
2017-12-29,4030.8549,4043.14,4012.8749,9048668300,11.9575,0.002975
2018-01-02,4087.4012,4087.7789,4045.2086,14693543500,56.5463,0.014028
2018-01-03,4111.3925,4140.0543,4088.7302,15185221800,23.9913,0.00587
2018-01-04,4128.8119,4137.642,4105.8858,13454379400,17.4194,0.004237
2018-01-05,4138.7505,4151.2818,4123.2817,14900987200,9.9386,0.002407
2018-01-08,4160.1595,4166.3182,4127.3081,17387766600,21.409,0.005173
2018-01-09,4189.2977,4191.2843,4153.5021,13903429400,29.1382,0.007004
2018-01-10,4207.8132,4211.0549,4175.1355,15112166600,18.5155,0.00442
2018-01-11,4205.5863,4211.799,4181.9572,12157853900,-2.2269,-0.000529
2018-01-12,4225.001,4227.3923,4199.0251,11135479400,19.4147,0.004616
2018-01-15,4225.2393,4262.9314,4216.3585,17090789700,0.2383,5.6e-05
2018-01-16,4258.473,4260.2118,4213.1275,16149496300,33.2337,0.007866
2018-01-17,4248.1164,4283.3449,4230.5367,21431103200,-10.3566,-0.002432
2018-01-18,4271.4168,4292.6372,4246.684,17203284600,23.3004,0.005485
2018-01-19,4285.395,4316.5714,4269.6167,20949057000,13.9782,0.003272
2018-01-22,4336.5974,4338.4832,4275.8977,17464319500,51.2024,0.011948
2018-01-23,4382.6129,4383.5722,4346.7925,20186758500,46.0155,0.010611
2018-01-24,4389.8853,4397.8196,4349.0865,21981888900,7.2724,0.001659
2018-01-25,4365.0794,4392.1963,4336.2386,19537495000,-24.8059,-0.005651
2018-01-26,4381.2996,4403.3375,4351.4871,17722723700,16.2202,0.003716
2018-01-29,4302.0181,4395.9053,4287.1124,19110035400,-79.2815,-0.018095
2018-01-30,4256.1021,4308.5115,4251.5706,13903473000,-45.916,-0.010673
2018-01-31,4275.8986,4287.8576,4232.7727,14521016400,19.7965,0.004651
2018-02-01,4245.8978,4287.3888,4214.2909,19000293400,-30.0008,-0.007016
2018-02-02,4271.2326,4271.7647,4181.7793,14606682700,25.3348,0.005967
2018-02-05,4274.1464,4274.1464,4200.1409,16134779900,2.9138,0.000682
2018-02-06,4148.8856,4211.5234,4131.5562,21491045000,-125.2608,-0.029307
2018-02-07,4050.4972,4212.5677,4048.4228,20312749300,-98.3884,-0.023714
2018-02-08,4012.0472,4071.6653,3974.6779,15926998500,-38.45,-0.009493
2018-02-09,3840.6527,3911.2917,3759.1463,20634982800,-171.3945,-0.04272
2018-02-12,3890.1046,3907.843,3828.0697,11618263700,49.4519,0.012876
2018-02-13,3935.6324,3986.9807,3925.5955,11256588500,45.5278,0.011703
2018-02-14,3966.9614,3971.4041,3923.1267,7108133800,31.329,0.00796
2018-02-22,4052.7332,4058.7878,4009.9202,10581157100,85.7718,0.021622
2018-02-23,4071.0889,4085.2008,4035.2319,9945874600,18.3557,0.004529
2018-02-26,4118.4186,4128.7435,4048.9834,13788100100,47.3297,0.011626
2018-02-27,4058.9806,4120.8712,4051.8054,12593447000,-59.438,-0.014432
2018-02-28,4023.6415,4051.7124,3991.7063,10934359300,-35.3391,-0.008706
2018-03-01,4049.0863,4061.0328,3986.8947,11019985200,25.4448,0.006324
2018-03-02,4016.461,4044.4183,4006.9435,9616500000,-32.6253,-0.008057
2018-03-05,4018.097,4042.8346,3995.8715,8795254800,1.636,0.000407
2018-03-06,4066.5647,4067.5525,3998.9317,13876244400,48.4677,0.012062
2018-03-07,4036.6536,4089.6964,4027.9363,10695242600,-29.9111,-0.007355
2018-03-08,4077.6001,4078.2263,4029.7144,9115581000,40.9465,0.010144
2018-03-09,4108.8652,4110.6738,4076.4537,11370180800,31.2651,0.007668
2018-03-12,4127.6662,4139.5259,4112.7658,14090673900,18.801,0.004576
2018-03-13,4091.2533,4130.2829,4087.5629,11176643000,-36.4129,-0.008822
2018-03-14,4073.3447,4089.0942,4066.4896,9901340900,-17.9086,-0.004377
2018-03-15,4096.1627,4098.989,4058.7058,8816115600,22.818,0.005602
2018-03-16,4056.4226,4110.0451,4055.822,8489618800,-39.7401,-0.009702
2018-03-19,4074.2479,4074.518,4033.5216,8150288200,17.8253,0.004394
2018-03-20,4077.7041,4080.1925,4040.308,8060528000,3.4562,0.000848
2018-03-21,4061.0502,4110.1158,4046.2408,9760948800,-16.6539,-0.004084
2018-03-22,4020.349,4072.3771,4003.721,8909525900,-40.7012,-0.010022
2018-03-23,3904.9355,3928.5114,3834.9373,18008044900,-115.4135,-0.028707
2018-03-26,3879.893,3883.901,3829.9155,11513912800,-25.0425,-0.006413
2018-03-27,3913.2689,3936.778,3881.8726,11370071100,33.3759,0.008602
2018-03-28,3842.7155,3907.2811,3835.8825,10149490800,-70.5534,-0.018029
2018-03-29,3894.0498,3913.9578,3794.2617,11662906600,51.3343,0.013359
2018-03-30,3898.4977,3915.3473,3879.2128,9751227000,4.4479,0.001142
2018-04-02,3886.9189,3937.0183,3882.8856,11124266600,-11.5788,-0.00297
2018-04-03,3862.4796,3878.1504,3839.9333,9513736900,-24.4393,-0.006288
2018-04-04,3854.8625,3898.6126,3852.4958,8873060900,-7.6171,-0.001972
2018-04-09,3852.9292,3870.6736,3827.4133,8410546200,-1.9333,-0.000502
2018-04-10,3927.1729,3927.4247,3851.7957,10617372200,74.2437,0.019269
2018-04-11,3938.3434,3958.7071,3924.9603,11193302100,11.1705,0.002844
2018-04-12,3898.6354,3937.7837,3896.1789,8269949000,-39.708,-0.010082
2018-04-13,3871.1443,3929.952,3866.186,7154420300,-27.4911,-0.007051
2018-04-16,3808.863,3869.156,3789.6121,9921777000,-62.2813,-0.016089
2018-04-17,3748.6412,3822.6264,3745.4442,9061079000,-60.2218,-0.015811
2018-04-18,3766.282,3789.6591,3708.1068,10667670600,17.6408,0.004706
2018-04-19,3811.843,3824.0321,3767.7974,9905406000,45.561,0.012097
2018-04-20,3760.8543,3815.444,3750.1033,9928292500,-50.9887,-0.013376
2018-04-23,3766.3257,3787.3951,3735.1842,9035629100,5.4714,0.001455
2018-04-24,3843.4886,3854.4292,3769.8787,11421952500,77.1629,0.020488
2018-04-25,3828.7015,3838.6921,3817.032,7817261200,-14.7871,-0.003847
2018-04-26,3755.4941,3828.7129,3744.8852,8715064100,-73.2074,-0.019121
2018-04-27,3756.8765,3776.9751,3714.6444,8953172600,1.3824,0.000368
2018-05-02,3763.6461,3787.3025,3744.5475,8330103500,6.7696,0.001802
2018-05-03,3793.0001,3797.5269,3732.3718,9396111800,29.354,0.007799
2018-05-04,3774.5981,3801.5243,3770.9389,7155428800,-18.402,-0.004852
2018-05-07,3834.1877,3834.5872,3776.0296,8728619500,59.5896,0.015787
2018-05-08,3878.6767,3892.0732,3833.729,9421515700,44.489,0.011603
2018-05-09,3871.6152,3878.9382,3855.7392,6671296600,-7.0615,-0.001821
2018-05-10,3893.0565,3894.4902,3867.3084,7066780900,21.4413,0.005538
2018-05-11,3872.8383,3903.3378,3871.9523,7335660400,-20.2182,-0.005193
2018-05-14,3909.2933,3919.2999,3886.8736,8197599900,36.455,0.009413
2018-05-15,3924.0975,3924.3427,3892.9198,7604955500,14.8042,0.003787
2018-05-16,3892.8442,3923.3433,3889.1877,7191364600,-31.2533,-0.007964
2018-05-17,3864.0507,3899.5137,3858.8525,5903012300,-28.7935,-0.007397
2018-05-18,3903.0637,3903.0637,3841.896,7261395600,39.013,0.010096
2018-05-21,3921.2421,3937.4607,3913.6046,9264173700,18.1784,0.004657
2018-05-22,3906.2081,3918.8153,3881.169,7536877800,-15.034,-0.003834
2018-05-23,3854.5825,3898.2683,3854.5825,8372231900,-51.6256,-0.013216
2018-05-24,3827.217,3859.1034,3823.9235,6834502200,-27.3655,-0.007099
2018-05-25,3816.498,3841.1244,3804.1349,7083638600,-10.719,-0.002801
2018-05-28,3833.2599,3846.5525,3799.3207,7152113200,16.7619,0.004392
2018-05-29,3804.0093,3841.7794,3800.6749,8155266200,-29.2506,-0.007631
2018-05-30,3723.3724,3767.8872,3722.0719,8791328500,-80.6369,-0.021198
2018-05-31,3802.3759,3804.7919,3742.5287,9266689400,79.0035,0.021218
2018-06-01,3770.5891,3802.5366,3753.8395,7782181300,-31.7868,-0.00836
2018-06-04,3807.5781,3813.4065,3776.6185,7662434100,36.989,0.00981
2018-06-05,3845.3164,3845.5648,3800.9256,7868736000,37.7383,0.009911
2018-06-06,3837.3511,3848.3295,3830.8956,7311723700,-7.9653,-0.002071
2018-06-07,3831.0128,3859.8476,3827.6874,8025614700,-6.3383,-0.001652
2018-06-08,3779.6159,3819.4607,3759.2717,8333733500,-51.3969,-0.013416
2018-06-11,3779.9818,3792.548,3756.5148,6870983400,0.3659,9.7e-05
2018-06-12,3825.9534,3830.471,3765.2644,7320624400,45.9716,0.012162
2018-06-13,3788.3391,3817.4528,3782.0728,6637797000,-37.6143,-0.009831
2018-06-14,3773.3655,3808.1616,3759.2484,6847132200,-14.9736,-0.003953
2018-06-15,3753.4338,3780.3368,3737.4282,8548889300,-19.9317,-0.005282
2018-06-19,3621.1166,3712.8162,3583.0208,16070654200,-132.3172,-0.035252
2018-06-20,3635.4436,3649.3359,3578.1743,8671809800,14.327,0.003957
2018-06-21,3592.965,3673.5625,3589.4899,9390855200,-42.4786,-0.011685
2018-06-22,3608.9046,3609.0751,3542.4564,7511786400,15.9396,0.004436
2018-06-25,3560.4777,3631.0253,3559.0343,7987707800,-48.4269,-0.013419
2018-06-26,3531.1112,3541.782,3478.2134,8498526900,-29.3665,-0.008248
2018-06-27,3459.2621,3537.6569,3441.785,8149181700,-71.8491,-0.020347
2018-06-28,3423.5255,3477.0565,3416.9476,7591805100,-35.7366,-0.010331
2018-06-29,3510.9845,3512.3834,3425.2159,7725703100,87.459,0.025546
2018-07-02,3407.9638,3506.8996,3383.5006,8435144900,-103.0207,-0.029342
2018-07-03,3409.2801,3422.0398,3319.2889,9527869300,1.3163,0.000386
2018-07-04,3363.7473,3418.3311,3359.0861,7515799700,-45.5328,-0.013356
2018-07-05,3342.4379,3398.4852,3330.7113,8158798100,-21.3094,-0.006335
2018-07-06,3365.1227,3396.2458,3295.7296,8609757900,22.6848,0.006787
2018-07-09,3459.1837,3459.3153,3378.9056,7660154500,94.061,0.027952
2018-07-10,3467.5155,3474.1396,3437.2706,6954882300,8.3318,0.002409
2018-07-11,3407.5297,3427.5705,3375.1441,7204095000,-59.9858,-0.017299
2018-07-12,3481.0559,3499.097,3403.3302,9635356400,73.5262,0.021578
2018-07-13,3492.6897,3499.7643,3474.9123,7295589700,11.6338,0.003342
2018-07-16,3472.0859,3506.2355,3459.7312,6828199900,-20.6038,-0.005899
2018-07-17,3449.3773,3467.1852,3420.9714,6198307600,-22.7086,-0.00654
2018-07-18,3431.3227,3479.2635,3430.1563,6653033000,-18.0546,-0.005234
2018-07-19,3428.343,3466.5056,3417.9627,6847771600,-2.9797,-0.000868
2018-07-20,3492.8938,3505.928,3398.9532,10198472700,64.5508,0.018829
2018-07-23,3525.7503,3527.5335,3464.6475,11903662700,32.8565,0.009407
2018-07-24,3581.7057,3596.5128,3530.6641,15691243500,55.9554,0.01587
2018-07-25,3577.7522,3589.9841,3566.314,9675850100,-3.9535,-0.001104
2018-07-26,3536.2456,3593.9227,3528.6442,9034964100,-41.5066,-0.011601
2018-07-27,3521.2269,3545.4058,3512.7034,7017810400,-15.0187,-0.004247
2018-07-30,3515.0794,3550.902,3489.5494,8211699500,-6.1475,-0.001746
2018-07-31,3517.6568,3528.154,3493.1545,6798081700,2.5774,0.000733
2018-08-01,3447.3882,3543.606,3446.7765,9034861700,-70.2686,-0.019976
2018-08-02,3370.9579,3434.3516,3322.096,10130872700,-76.4303,-0.02217
2018-08-03,3315.2839,3381.3417,3315.2008,7079691000,-55.674,-0.016516
2018-08-06,3273.2728,3344.246,3257.6856,7797508300,-42.0111,-0.012672
2018-08-07,3368.8695,3368.962,3263.4986,9178391600,95.5967,0.029205
2018-08-08,3314.5075,3368.1602,3311.7694,7928486500,-54.362,-0.016137
2018-08-09,3397.5298,3408.3911,3299.6157,9195757200,83.0223,0.025048
2018-08-10,3405.0191,3424.0411,3380.5731,6896729900,7.4893,0.002204
2018-08-13,3390.3441,3396.1883,3336.6956,7619153200,-14.675,-0.00431
2018-08-14,3372.9137,3391.729,3356.6142,6065144600,-17.4304,-0.005141
2018-08-15,3291.976,3372.1369,3288.7088,6817405500,-80.9377,-0.023996
2018-08-16,3276.7276,3315.2031,3231.5561,7654736600,-15.2484,-0.004632
2018-08-17,3229.6198,3311.5729,3224.0999,6739541300,-47.1078,-0.014376
2018-08-20,3267.2498,3267.2498,3209.0115,7090422800,37.63,0.011652
2018-08-21,3326.6489,3331.7077,3270.0302,7520558300,59.3991,0.01818
2018-08-22,3307.9545,3328.9693,3299.3938,5078705700,-18.6944,-0.00562
2018-08-23,3320.0257,3336.1123,3285.8141,6111233400,12.0712,0.003649
2018-08-24,3325.3347,3353.0445,3291.8654,6376589700,5.309,0.001599
2018-08-27,3406.5735,3406.5735,3339.2646,9427008200,81.2388,0.02443
2018-08-28,3400.1705,3416.5929,3388.8143,7544536300,-6.403,-0.00188
2018-08-29,3386.5736,3398.7139,3377.1231,6702040400,-13.5969,-0.003999
2018-08-30,3351.0942,3402.5626,3349.4688,6838529000,-35.4794,-0.010476
2018-08-31,3334.5036,3356.5757,3310.8726,7620563000,-16.5906,-0.004951
2018-09-03,3321.8248,3325.607,3291.7842,6642985500,-12.6788,-0.003802
2018-09-04,3363.8984,3370.963,3307.9585,6708880700,42.0736,0.012666
2018-09-05,3298.1412,3354.1991,3298.1412,6430188800,-65.7572,-0.019548
2018-09-06,3262.8808,3311.4973,3253.7552,6230028800,-35.2604,-0.010691
2018-09-07,3277.6438,3316.6149,3253.725,6394740800,14.763,0.004525
2018-09-10,3230.0681,3277.884,3227.8481,6381705100,-47.5757,-0.014515
2018-09-11,3224.2116,3245.617,3209.1121,5849130500,-5.8565,-0.001813
2018-09-12,3202.0248,3225.6014,3194.9785,5462789900,-22.1868,-0.006881
2018-09-13,3236.5662,3249.593,3191.3975,6729032700,34.5414,0.010787
2018-09-14,3242.0902,3254.1043,3227.9439,6013064000,5.524,0.001707
2018-09-17,3204.9224,3230.7878,3200.5096,5225954700,-37.1678,-0.011464
2018-09-18,3269.4319,3270.107,3193.6423,7042503500,64.5095,0.020128
2018-09-19,3312.4823,3335.9913,3258.3097,8917066600,43.0504,0.013168
2018-09-20,3310.1258,3332.3093,3303.073,6456105700,-2.3565,-0.000711
2018-09-21,3410.4856,3410.4856,3307.767,10841600500,100.3598,0.030319
2018-09-25,3379.8043,3394.3771,3367.0253,6905469300,-30.6813,-0.008996
2018-09-26,3417.2413,3448.2595,3383.2352,9317334300,37.437,0.011077
2018-09-27,3403.5902,3423.71,3394.732,6976524100,-13.6511,-0.003995
2018-09-28,3438.8649,3444.9884,3404.6973,8437775600,35.2747,0.010364
2018-10-08,3290.8988,3364.4641,3285.253,9788898900,-147.9661,-0.043028
2018-10-09,3288.6906,3309.7978,3276.1322,6672327400,-2.2082,-0.000671
2018-10-10,3281.5978,3315.731,3256.5815,6449282800,-7.0928,-0.002157
2018-10-11,3124.1139,3209.5202,3099.0402,12094134200,-157.4839,-0.04799
2018-10-12,3170.7262,3184.122,3094.9657,9861115100,46.6123,0.01492
2018-10-15,3126.4516,3183.1297,3120.2306,6960502300,-44.2746,-0.013964
2018-10-16,3100.9738,3166.0918,3089.3668,6888772100,-25.4778,-0.008149
2018-10-17,3118.2463,3149.1344,3062.554,7683713800,17.2725,0.00557
2018-10-18,3044.3918,3097.7903,3043.3817,7377196800,-73.8545,-0.023685
2018-10-19,3134.9455,3137.7475,3009.4983,9883968800,90.5537,0.029744
2018-10-22,3270.2732,3297.3803,3159.5614,14586204500,135.3277,0.043167
2018-10-23,3183.4257,3276.0205,3163.5704,12101324100,-86.8475,-0.026557
2018-10-24,3188.2018,3245.3971,3164.293,11090974400,4.7761,0.0015
2018-10-25,3194.3084,3197.3212,3099.8887,10695181700,6.1066,0.001915
2018-10-26,3173.635,3218.1021,3151.9244,10129935400,-20.6734,-0.006472
2018-10-29,3076.8889,3158.8114,3062.5803,9183978900,-96.7461,-0.030484
2018-10-30,3110.2605,3146.6276,3050.7709,11607010100,33.3716,0.010846
2018-10-31,3153.8234,3168.9187,3106.0279,11120745500,43.5629,0.014006
2018-11-01,3177.0338,3217.8034,3173.0992,13265337900,23.2104,0.007359
2018-11-02,3290.2455,3290.2455,3222.4354,15346610400,113.2117,0.035634
2018-11-05,3262.8351,3279.8781,3230.3632,10970668300,-27.4104,-0.008331
2018-11-06,3243.1504,3254.9778,3213.895,8386913800,-19.6847,-0.006033
2018-11-07,3221.9101,3270.5003,3218.4219,9161552800,-21.2403,-0.006549
2018-11-08,3212.7737,3253.5735,3207.7084,7641454000,-9.1364,-0.002836
2018-11-09,3167.4442,3193.3039,3166.3106,8428276200,-45.3295,-0.014109
2018-11-12,3205.1407,3206.5127,3152.4399,8806239100,37.6965,0.011901
2018-11-13,3237.3823,3254.7684,3161.0979,12649346400,32.2416,0.010059
2018-11-14,3204.9427,3239.2448,3200.2285,11380865900,-32.4396,-0.01002
2018-11-15,3242.3715,3242.3836,3198.7814,9855881000,37.4288,0.011678
2018-11-16,3257.6735,3282.39,3223.7215,12687683500,15.302,0.004719
2018-11-19,3294.6031,3294.6031,3251.0665,11595659500,36.9296,0.011336
2018-11-20,3218.4076,3278.7845,3213.6833,10936115400,-76.1955,-0.023127
2018-11-21,3226.4918,3230.2578,3185.2393,8411972600,8.0842,0.002512
2018-11-22,3214.4273,3235.4524,3199.6981,6509829100,-12.0645,-0.003739
2018-11-23,3143.4752,3212.1952,3139.3857,8463825500,-70.9521,-0.022073
2018-11-26,3141.2434,3169.4418,3131.636,5937914000,-2.2318,-0.00071
2018-11-27,3137.2413,3162.0121,3126.289,5540783200,-4.0021,-0.001274
2018-11-28,3178.9326,3179.4108,3126.6179,7488195500,41.6913,0.013289
2018-11-29,3137.6542,3204.8565,3137.6542,8049846600,-41.2784,-0.012985
2018-11-30,3172.69,3175.154,3132.423,7092104400,35.0358,0.011166
2018-12-03,3260.9502,3273.6397,3228.3611,12148715700,88.2602,0.027819
2018-12-04,3267.7095,3267.94,3243.6951,7941503900,6.7593,0.002073
2018-12-05,3252.0041,3266.9039,3219.9785,7615305200,-15.7054,-0.004806
2018-12-06,3181.673,3223.5219,3179.8948,7632877100,-70.3311,-0.021627
2018-12-07,3181.5646,3193.8191,3176.7061,5336192400,-0.1084,-3.4e-05
2018-12-10,3144.7631,3170.1523,3134.3845,6343727300,-36.8015,-0.011567
2018-12-11,3159.8158,3161.9557,3143.6072,5322387700,15.0527,0.004787
2018-12-12,3170.6092,3182.2107,3160.2784,5330991400,10.7934,0.003416
2018-12-13,3219.6924,3234.0817,3169.4234,9044275500,49.0832,0.015481
2018-12-14,3165.9109,3210.7221,3165.9109,8430125000,-53.7815,-0.016704
2018-12-17,3161.1966,3167.5125,3134.3653,6649700700,-4.7143,-0.001489
2018-12-18,3128.4265,3165.0018,3114.4684,6382031900,-32.7701,-0.010366
2018-12-19,3091.1255,3137.0099,3086.7579,5552229900,-37.301,-0.011923
2018-12-20,3067.4169,3097.7202,3044.2929,6974946300,-23.7086,-0.00767
2018-12-21,3029.3951,3057.4007,3007.6096,7675810100,-38.0218,-0.012395
2018-12-24,3038.1981,3040.3524,3007.3292,5729961500,8.803,0.002906
2018-12-25,3017.2815,3030.1418,2964.875,7868942500,-20.9166,-0.006885
2018-12-26,3002.0327,3029.0608,2996.4829,5564703200,-15.2488,-0.005054
2018-12-27,2990.5057,3047.2348,2990.5057,8054178500,-11.527,-0.00384
2018-12-28,3010.6536,3024.3525,2984.8177,7105377900,20.1479,0.006737
2019-01-02,2969.5353,3018.7759,2958.4883,6866302100,-41.1183,-0.013658
2019-01-03,2964.8421,3000.4413,2953.2548,7086710300,-4.6932,-0.00158
2019-01-04,3035.8741,3036.8147,2935.8295,10331897200,71.032,0.023958
2019-01-07,3054.303,3061.749,3035.9123,10116435900,18.4289,0.00607
2019-01-08,3047.7035,3055.51,3038.5339,8617058500,-6.5995,-0.002161
2019-01-09,3078.4759,3117.9614,3062.8474,10736435000,30.7724,0.010097
2019-01-10,3072.6864,3092.5411,3062.5721,8527175600,-5.7895,-0.001881
2019-01-11,3094.7782,3102.8333,3071.0264,7178642400,22.0918,0.00719
2019-01-14,3067.7845,3097.4064,3064.3827,6612170200,-26.9937,-0.008722
2019-01-15,3127.9904,3129.3708,3064.6705,8877296200,60.2059,0.019625
2019-01-16,3128.6517,3135.0117,3117.2926,8021434100,0.6613,0.000211
2019-01-17,3111.4168,3141.7099,3110.0608,8017487100,-17.2349,-0.005509
2019-01-18,3168.1739,3171.6864,3120.3458,10396383400,56.7571,0.018242
2019-01-21,3185.6364,3199.2134,3170.8773,9391502200,17.4625,0.005512
2019-01-22,3143.3171,3181.9494,3135.3378,7299052800,-42.3193,-0.013284
2019-01-23,3141.0532,3157.6269,3131.8673,5987047800,-2.2639,-0.00072
2019-01-24,3158.7817,3165.6296,3125.3008,7293463600,17.7285,0.005644
2019-01-25,3184.4696,3203.1747,3164.4082,8396772900,25.6879,0.008132
2019-01-28,3183.7777,3228.8678,3174.7243,8262243100,-0.6919,-0.000217
2019-01-29,3193.9698,3200.9898,3148.2345,7765833400,10.1921,0.003201
2019-01-30,3168.4829,3202.896,3167.8934,6374651700,-25.4869,-0.00798
2019-01-31,3201.6331,3216.0673,3178.0105,8624783900,33.1502,0.010462
2019-02-01,3247.3971,3247.4956,3207.7168,8201964100,45.764,0.014294
2019-02-11,3306.4725,3307.0638,3239.8079,9881843400,59.0754,0.018192
2019-02-12,3330.3353,3335.3606,3298.6337,12223246200,23.8628,0.007217
2019-02-13,3397.0276,3405.5773,3329.1436,16382833200,66.6923,0.020026
2019-02-14,3402.1403,3415.3994,3381.9821,15112729000,5.1127,0.001505
2019-02-15,3338.7047,3395.0294,3335.8705,14366860300,-63.4356,-0.018646
2019-02-18,3445.7448,3445.7448,3366.423,18288608900,107.0401,0.03206
2019-02-19,3439.6078,3480.7938,3419.0731,17908378500,-6.137,-0.001781
2019-02-20,3451.9273,3463.7735,3421.505,14739031100,12.3195,0.003582
2019-02-21,3442.7056,3500.2519,3431.631,18014328700,-9.2217,-0.002671
2019-02-22,3520.1182,3520.1182,3417.9784,18723797400,77.4126,0.022486
2019-02-25,3729.4831,3729.4831,3574.6885,34255712200,209.3649,0.059477
2019-02-26,3684.6935,3762.1128,3679.2705,35803869800,-44.7896,-0.01201
2019-02-27,3678.3921,3737.6317,3638.3334,28623600700,-6.3014,-0.00171
2019-02-28,3669.3703,3695.4646,3650.0537,18481022000,-9.0218,-0.002453
2019-03-01,3749.7143,3749.7143,3668.7653,20471100400,80.344,0.021896
2019-03-04,3794.104,3886.5797,3764.7764,32349012600,44.3897,0.011838
2019-03-05,3816.0132,3816.1621,3770.7858,23085316600,21.9092,0.005775
2019-03-06,3848.0903,3855.1556,3787.5225,31807737100,32.0771,0.008406
2019-03-07,3808.8497,3845.182,3778.8004,32984654800,-39.2406,-0.010197
2019-03-08,3657.579,3774.5431,3656.1917,31799007700,-151.2707,-0.039716
2019-03-11,3729.9546,3731.9091,3650.8125,23091286500,72.3756,0.019788
2019-03-12,3755.3519,3804.72,3723.6785,27492638200,25.3973,0.006809
2019-03-13,3724.1941,3763.0926,3708.8145,23368224800,-31.1578,-0.008297
2019-03-14,3698.4858,3747.819,3673.8509,19081723700,-25.7083,-0.006903
2019-03-15,3745.005,3782.2364,3713.936,17517454400,46.5192,0.012578
2019-03-18,3851.7479,3851.7479,3733.6781,21692806000,106.7429,0.028503
2019-03-19,3833.9626,3868.335,3815.2187,18172711000,-17.7853,-0.004617
2019-03-20,3835.4397,3855.1465,3790.5119,17563209000,1.4771,0.000385
2019-03-21,3836.8913,3864.0696,3823.4661,19631031000,1.4516,0.000378
2019-03-22,3833.8013,3845.5808,3786.5917,17135699300,-3.09,-0.000805
2019-03-25,3742.8252,3807.1793,3741.6062,19858632900,-90.9761,-0.02373
2019-03-26,3700.4388,3770.843,3687.5472,17304657900,-42.3864,-0.011325
2019-03-27,3743.3878,3750.2642,3703.4508,13875845400,42.949,0.011606
2019-03-28,3728.3953,3755.716,3710.0814,13327212900,-14.9925,-0.004005
